ID,INHOUD1,DATERING
13675232,"Jan soone wylen Thonis Aernt Smeedts heeft een erfcijns van 3 Carolus gulden verkocht aan Anthonis soone wylen Willem Hanricxs. De erfcijns wordt betaald uit 'die twee gedeelten van eenen aabempt, groot omtrent een dachmaet', gelegen in Akart<ZR>- e.z.: Katheryn dochter wylen Willem Roevers van Eenquinckel<ZR>- a.z.: die gemeyne Aa aldair vloeyende<ZR>- e.e.: heer Cornelis die Lew Hanricxs<ZR>- a.e.: die geeyne Aa voirscreven<ZR>Getuigen: Jan Hanricxs van Tillair e Willem Hanricx Dircx, scepenen","01-02-1566 (= 1567)"
13676601,"Jan soone wylen Danelt Hanricx Danelss van Kilsdonck heeft formeel overgedragen ten behoeve van Lauweryns soone wylen Goert Peterss van den Eynde het 1/4 deel van 'eenen camp hoeylants', gelegen in die Colck en in die Eerdtssche buenre<ZR>* e.z.: de erfgenamen van Delis Geritss<ZR>* a.z.: den dyck van der watermoelen tot Kilsdonck<ZR>* e.e.: Anna weduwe wylen Cornelis Claeussen van Dorren met anderen<ZR>* e.e.: die gemeynt<ZR>Getuigen: als voor",22-03-1576
13703139,"Peter Rut Peter Thielens heeft beloofd dat hij voornoemde Willem van de belofte 'costeloes ende schadeloes sal ontheffen'. En Peter stelt Willem in zijn handen al zijn 'gereede have'.<ZR>Getuigen: als voor",10-02-1587
13704913,"De obligatie van Geurt Cornelisen en Hendrin Jansen supra onder Velp folio 110 geprothocolleerd, wordt hier herhaald. Geprotocolleerd op 01-12-1728.",01-12-1728
13713096,"Anthonij Arts heeft op 23-07-1718 voor de schepenen te Reek, Hermen van den Hoogen en Lamert Vermeulen bekent 162 gulden en 10 stuivers schuldig te zijn aan Marcelis van Londen. Onderpand is zijn huis en hof en land te Zeeland bij het kerkhof. Samen met zijn vrouw Marie laat Anthonij nu deze schuld ook voor de schepenen van Zeeland registeren.",26-06-1719
13714474,"Er was een geschil ontstaan tussen Jan Jan Alaerts met zijn kinderen aan de ene zijde, en Gielis Roeloffs met de zijnen aan de andere zijde, 'oerspronck nemende van den achtergelaten goeden van heer Goiaert Jacops ende Jacop zijnen natuerlijcken soen'. Partijen komen het volgende overeen. 'Gielis metten zijnen sal hebben ende behouden een hostadt, hoff, bogaert ende erffenisse, tsamen aen een liggende', aen die Straet by der kercken<ZR>- e.z.: het minderjarige kind van Jan Jan Joerdens<ZR>- a.z.: Dirick Henrick Roeffen<ZR>- e.e.: Joncker Walraven van Erp<ZR>- a.e.: de gemeijn straet<ZR>'Dat huys dat daer nu op is staende sullen Jan Jan Alerts ende Gielis voerscreven affbreken, ende die een helft van den huyse sal hebben Jan Alaerts voerscreven, ende die andere helft Gielis voerscreven'. Gielis zal hebben en houden een jaarlijkse rente van 28 stuivers, die Jenneken Craen opten Pals tot Erp betaalt, 'by den voerscreven heer Goiaertden ende Jacoppen zynen soen voerscreven achtergelaten'. <ZR>Jan Jan Alaerts met zijn kinderen zal hebben alle de renten, pachten of cijnzen nagelaten door Goiaert en zijn natuurlijke zoon. 'Gereserveert Jacoppen Jans van den Bogaert woonende tot Heeswyck zijne gerechticheyt in den achtergelaten goeden van heer Goiaerts ende zyns natuerlycke soen saliger'.<ZR>Getuigen: Joris Gerit Henricx en Peter Gysbert Driessen, scepenen in Vechel",11-06-1594
13727898,"Aert Hanrick Toniss heeft met 100 Carolus gulden beleend het 1/4 deel in 'eenen hoybeempt', toebehorende aan Arien Hanrick Toniss, waarvan het andere 1/4 deel toebehoort aan Dierck Tuenis Roeffen, en deze 2/4 delen rijden tegen de andere helft toebehorende aan Geerlink Aerts en Mechtelt Gielens, gelegen achter de Valstraet, eertijds gekomen van Hanrick Tonis Roeffen. Arien heeft zijn broer Aert dit 1/4 deel in zijn handen gesteld. Met voorwaarden.<ZR>Getuigen: Merten Meeussen en Gerit Ariens, schepenen",01-02-1605
13873240,"Peter Loefs als gemachtigde van de kerkmeesters van Eesteren (Escharen) heeft na gedane pandinge en verwin in dato de 21-04-1629 en 5 mei 1629 (zie blz 152 van dit boek), releverende daartegen bij Derrick van Drijell geimpetieert (impediëren, verhinderen, beletten) en na gevolgde contumatie op de gerechtsdag van 30-03-1939, releveren bij de voorschreven Peter Loefs q.q. als voor daartegens verweren, antwoord en contumatie des 2 mei dezes jaar 1641 daarop nagevolgd hem doen richten en  panden aan huis, hof en kamp daaraan gehorend, geheten de Sloeten off Gubbel, mitsgaders aan een stuk land genaamd De Alde Pas, alles onder deze gerichte opt Rijckevoort en dat voor 2 malder rogge jaarlijks op Lamberti anno 1628 verschenen en voorts voor de gerichtelijke kosten en is daarvan condt en weet gedaan Willem Ceelen tegenwoordig gebruiker van dezelve landerijen, mitsgaders aan voorschreven Derick van Drijell en dezelve een losse prout in forma. Actum voor Peeter Thijssen en Hanrick Gerits schepenen.",21-06-1641
13875723,"Maria van Aken, bejaarde dochter benoemt haar broer Peter van Aken tot haar enige en universele erfgenaam.",06-09-1724
13932070,"Maria weduwe van Jan Peters van Stiphout, met haar zoon Simon, heeft uit 'crachte van testamente' door haar en wijlen haar man Jan gemaakt, verkocht, opgedragen en overgegeven aan Marten Meus Janssen 'eenen plack erffs oft tuelants, groot omtrent een halff lopensaet', gelegen int Wielroth<ZR>* e.z. en e.e.: Marten Meus Janssen, de koper<ZR>* a.z.: Maria de verkoopster<ZR>* a.e.: 'scherp vut op erffenisse des voorschreven Marien'<ZR>Getuigen: Dirck Hanrick Roeffen en Anthonis Jacops, schepenen in Vechel",31-12-1613
13998229,"Heden hebben'schepenen, kerckmeesteren, heyligheest meesteren ende borghemeesteren procuratie geven ende volcomen machte met gheloefte van indemnieteyt Marten Meus Janssen ende Marten Donckers, onse mede schepenen, om te vervolgen alsulcken processen als de naegebueren hebben te intenteren tegen Dierck Ariens op Jecschot ende meer andere processen die noch comen sullen oft nu mochten weesen ende van hender administratien te doen goet bewijs en reliqua'.",15-04-1608
13999230,"Gerit Henrick Diricxen heeft verkocht, opgedragen en overgegeven aan Henrick Peter Janssen 'een stuck buendervelts met een moervelt', gelegen aen de Watersteege, hooiende met Jan Arien Peters, 'ende 't vorschreven moervelt vast liggende <ZR>* e.z.: 'neffens erve Emken weduwe Marten Thonissen cu suis ende den erffgenamen Dirick Henrick Roeffen'<ZR>* a.z.: Peter Jan de Smidt en de erfgenamen van Arien Aerts van Balgoijen<ZR>* e.e.: Henrick, de koper<ZR>* a.e.: de gemeijne Watersteege<ZR>Gerit, de verkoper, had dit goed gekocht van Lonis Geerlincx en Jan Willem Aertssen, zoals in het Veghelse schepenprotocol van 21-01-1626 beschreven staat.<ZR>Getuigen: Anthonis Jacobs en Jan Arien Gerit Goossens, schepenen",12-02-1627
14000223,"Elias Janssen heeft verkocht, opgedragen en overgegeven aan Dirck Dircx het 4/5 deel in een 'huijs, hoff, landt ende sant', gelegen int Dorshoudt, waarvan de koper het 1/4 deel al toebehoort, groot ontrent 5 loopensaet<ZR>* e.z.: het goed van Willem Jan Claes<ZR>* a.z.: de gemeijn Dorhoudtsche steghe<ZR>* e.e.: Dirck Dircxen<ZR>* a.e.: de gemeijnte van Vechel<ZR>Het goed is belast met:<ZR>* een erfpacht van 1 sester rogge, Veghelse maat, aan 'den pastoir tot Vechel'<ZR>* een erfcijns van 5 pond paijment aan 'de kerckmeesters tot Vechel'<ZR>* een erfcijns van 4 pond paijment aan Willem Jan Claes<ZR>* een erfcijns van 30 stuivers aan de weduwe van Reijnder Suermonts<ZR>* een erfcijns van 14 stuivers 'aen de Predicheeren tot Shertogenbossche'<ZR>* een cijns 1 stuiver aan de heer van Helmond<ZR>Getuigen: Anthonis Hendricxs en Goyart Peter Rutten",02-09-1645
14009703,"Loenis Janss voir deen helft ende Reijn Lenaerts man van Willemken Janss, ende hem sterck maeckende voir Marijken dochtere Jan Huijben sijn huijsvrouwe sustere; beloven Peeterken Janss Verheijden, Jan Hermanss tot Haren, Jan Henricxss Roest ende Marijken weduwe Peeter Geritss Stinckaert elck voir een vierdendeel te ontfanghen van de somme van 44 carolus gulden in 2 termijnen te betaelen, den iersten op vastelavont toecoemende ende den anderden op corsmisse toecoemende over een jaer anno 1607, procedeerende ter cause van de afflossinghe ende affquijtinghe van eender renthe jaerlijcx van 3 gulden vuijtgaende ende verhijpotizeert op huijs ende hoff gelegen tot Oss op schaedewijck dair Loenis Janss voirs ende Peeterken weduwe Jan Huijben sijn huijsvrouwe teghenwooridch sijn woonende. <ZR>Actum den 17-10-1606, testes Claes Huijberts ende Dierck van Oss, scabini in Oss. <ZR>[akte doorgehaald, in marge:] Dese voldaen als blijckende was bijde quictantie van parthien daeromme dese geroijeert ende den obligatie doirsneden.",17-10-1606
14040505,"Rekest van de regenten van Tongelre met verzoek een opgenomen kapitaal ten laste van het corpus te mogen brengen; idem ontvangen een missive van de raad en rentmeester generaal der domeinen De Schemeling geschreven te Heumen op een rekest van J. Losecaat drossaard van de heerlijkheid Asten verzoekende om de premie passend bij de executiekosten van zes delinquenten","dinsdag 12 juni 1753"
14205823,"Jan soone wijlen Thomas Bogaerts heeft een campken lants groot omtrent 2 merghen geleghen in Oss opt meervelt, belendingen: joncker Joost van Vladeracken; de meerstege; erffenisse des heeren van Erp; den rueshoevel; hem bij deijlinge tussen sijn broederen inde goederen van sijn ouders te deel gevallen; verkocht aan Henricken soone wijlen Thomas Bogaerts sijnen broeder. <ZR>Actum den 8-11-1608, testes Nijcolaes van Oss ende Claes Huijbertss de Jonghe, scabini in Oss.",8-11-1608
14228636,"los briefje: Jan Janssen van Gerwen, betalingsgelofte, Elizabeth dochter Dirick Pauwels, een ½ camp groesvelts d’ander helft compterende Laiurens Henrick Peters man van Jenneken dochter Gerits van Gerwen, opt Oetelaer, Sanctus Spiritus in Schyndel, Corst Jan Willems, die gemeijn straet, 10 april, testes Jan Gijsbers ende Daem van Gerwen",1612-1615
14230163,"herhaling van 161",1623-1626
14236715,"Jan Wouters van Grinsven, wonend St. Michielsgestel<ZR>de heer Kippinx<ZR>Hendrik de Bever<ZR>Francis Nicolaas Leijtens<ZR>Geert en Martinus Hendrik den Otter, wonend te St. Michielsgestel",1780-1787
14237718,"Cornelia Adriaan Marten Ondersteijn, had een ergerlijk en opspraakmakend leven geleid en is enige tijd uit St. Michielsgestel gevlucht. Alles was gebeurd daags voor kermis te St. Michielsgestel en het kind was een dochter (kermis zou dus op 26 september zijn geweest)",1736-1737
14285484,"Annemie Dirck van den Heuvel, weduwe van, wonend St. Michielsgestel<ZR>wijlen Francis van Veghel, eerder man van<ZR>mejuffrouw Johanna Helena Neomagus, wonend te St. Michielsgestel",1787-1798
14287139,"Maria Ariaen Leenderts, weduwe van Jan<ZR>wijlen Jan Claese van den Dungen, eerder man van<ZR>Dries, Corstiaen en Gerit, meerder jarig en Catharina minderjarig, kinderen van wijlen Jan Claes van den Dungen<ZR>Jan van den Langenbergh, wonend te St. Michielsgestel, tweede man van Maria",1748-1750
14289384,"Jacob Lambers als man van Maryken dochter van Willem Ariens, en Anthonis Jan Peter Rutten, als man van Metjen Willem Ariens, 'beijde woonende tot Uden, Lande van Ravensteyn', hebben verkocht en overgegeven aan Sijmon Lambers een 'huijs, hoff, bomgart, hoij, groese, aengelegen landt, poteryen ende gerechticheden, zoals zij geërfd hebben van Willem Arien Gielens, de vader van hun vrouwen, gelegen aen de Hooge Heijde.<ZR>Het goed is belast met:<ZR>* een kapitaal van 200 gulden 'aen den arme taffele alhier'<ZR>* eene rfpacht van 12 vaten rogge, Bossche maat, aan Gijsbert van Dooren ten Bos<ZR>* een kapitaal van 100 gulden aan Joffrouwe de Hornes, 'woonende tot Blartum'<ZR>* een erfcijns van 25 stuivers 'aen de oude mannen gasthuijs' in Den Bosch'<ZR>Getuigen: G. Roeffs en Goyart Peter Rutten, schepenen",25-09-1656
14299663,"Judit Willems, weduwe Sibert Lenart Korten presenteert naer pandinge, ende uijtrickinge, ook verleende ( niet geschreven: vercoopdagh) publiquelijk te vercoopen het pandt gesaekt uijt Bax Kamp, tot demen, sijne daarinne voor twee ende een half weij gerechtigd, omme daeraen te verhaelen eene capitale somme ad 100 daalder, mitten interest van dien, a tempore morae, mitte costen alreeds gedaen ende noch te doen. De executanten leggen haer pretensie daerin, ende is bij uitbrannener kerse aan sich verbleven, a;soo dattet vonnis wijsde. Vonnis: Bij aldijen binnen behoirlicken tijt niet en wort verplocht, dat alsdan naer lants gebruicken sall vortgevaeren worden. Huisseling den 4 maart 1679. Ondertekent: Andries van der steen  nomine praetoris  ; Peter Jan de Smidts schepen; Th: Baum landschrijver.",4-03-1670
14335126,"Marten Thonis Gijsberts<ZR>Adriaan Willem Pennincx<ZR>Pieter Willems van der Pas<ZR>Jan van Gemert, borg voor<ZR>Thonis Peters van Oorschot, borg voor<ZR>Jan Janse van Gemert<ZR>Willem van der Meer<ZR>Marten Hendrick Corsten, borg voor<ZR>Jan Martens van de Ven, borg voor<ZR>Thonis Willems van der Pas<ZR>Aart van der Heijden, borg voor<ZR>Gerit Jacobs van Esch, borg voor",1737-1740
14670251,"Pieter Driesse Timmermans, inwoner St. Michielsgestel<ZR>Aelbert van der Cammen, wonend te St. Michielsgestel",1716-1719
15062839,"Coenraad Niepels, hem wordt vergiffenis geschonken, men heeft geen haat of vijandschap jegens hem<ZR>Bastiaan Laurens van den Heuvel, schepen<ZR>Anthonij de Vroom, schepen<ZR>merkteken van Geert van Casteren de ouden<ZR>Eerke Teunis van Overbeek<ZR>merteken van de weduwe van Geert van Casteren de jonge<ZR>B.L. van den Heuvel, schepen<ZR>A.A. Vroom, schepen<ZR>J. Meurs, secretaris",1783-1787
15322384,"Jan Jansen van Helmondt, koper van 3 gebinten in de commen etc.<ZR>Theodorus Hartman<ZR>Willem Esau<ZR>heer Jan Louwies Verster, koper van de dakleien van de run- en oliemolen<ZR>Jan Pijnenburg<ZR>Marten Jan Joordens, koper van 4 kapgebinten<ZR>Hendrick van den Berg, koper van de steen-windas<ZR>Andries van de Reijdt, koper van de zak-windas",1730-1733
15730494,"Thomas Jans Thomasse, wonende te Boekel voor zich en voor de erfgenamen van Dries Jordens machtigt Herman van der Gronde, advocaat en Reijnier de Haen, procureur om oppositie te voeren tegen Willem Aelbert de Greve, inzake een pand te Gassel en toebehorend aan de erfgenamen.",09-10-1721
15737306,"Rut Dircx van Sandbeeck, overleden te St. Michielsgestel en daar begraven op 11 december 1730 (collaterale successie). Heeft ook obligaties op onderpand van bezit onder Erp en Rosmalen<ZR>de kinderen van Mathijs Cornelisse Vugts<ZR>de erfgenamen van Willem Jan Diepens<ZR>de heer Tengnagel",1730-1741
15745614,"Jan Lambert Schuermans als man van Johanna (Louisen), wonend te St. Michielsgestel<ZR>Johanna Adriaans Louisen, vrouw van Jan (Schuermans)<ZR>Servaas Leendert Louisen wonend Den Dungen<ZR>Adriaan van Balkom, voogd<ZR>Servaas, Adriaan en Jenneken, minderjarige kinderen van wijlen Dirck Servaasse van de Waater verwekt in eerste huwelijk bij Maria (Adriaans)<ZR>Maria Jansen Adriaans, vrouw van Dirck (van de Waater)<ZR>Jenneken Jansen van den Boom, weduwe van Dirck (van de Waater), tweede vrouw van Dirck<ZR>Maria dochter van Dirck Servaasse van de Waater door Dirk in diens tweede huwelijk verwekt bij Jenneken (van Den Boom)<ZR>Dirck Kuijpers, voogd<ZR>Maria Servaasse van de Waater, vrouw van Adriaan (Daniels)<ZR>Servaas, Peter, Jan en Johanna, minderjarige kinderen van Adriaan Peter Daniels verwekt bij Maria (van de Waater)<ZR>Gijsbert Peters van der Kant, wonend te Schijndel als voogd<ZR>Adriaan, minderjarig kind van Marten Peters van der Kant verwekt bij Maria (van de Waater)<ZR>Adriaan van de Waater als man van Teunisken (Daniels), wonend Den Dungen<ZR>Teunisken Adriaan Daniels, vrouw van Adriaan (van de Waater)<ZR>Pieter Jacobs van Heedel als man van Anneke (van de Waater), wonend te Berlicom",1756-1761
15749643,"Petronella Jansen van der Cammen, is geboortig van St. Michielsgestel, is te Vught in ondertrouw met Adriaan (van Beek) en wil daar gaan wonen, benodigt een borgbrief<ZR>Adriaan van Beek is in ondertrouw met Petronella (van der Cammen)<ZR>Laurens van Erp, armmeester<ZR>B. Veeneka, schepen<ZR>Adriaan Smulders, schepen<ZR>D.F. van Dompzelaar, secretaris",1761-1768
15755513,"Adriaan Laurens Brox, officier<ZR>Pieter van Rooij, schepen<ZR>Jochem van Gestel, schepen<ZR>J. Meurs, secretaris",1792-1798
15767855,"de weduwe van Antonij van Grinsven<ZR>juffrouw Loomans",1787-1792
15810828,"heer Petrus Scheffers, boekdrukker en inwoner Den Bosch<ZR>heer Cremers<ZR>de weduwe van Peter van der Cammen<ZR>Lucia Hendricks Cuijpers, vrouw van Petrus (Scheffers)<ZR>heer en meester Jacob Laurens Chatvelt, schepen in Den Bosch",1729-1744
15815201,"Jan Adriaen Goorts en zijn zus Emken, mede optredend voor Hendrick Goorts voor de beleende penningen, hebben uit krachte van de afstand van het recht op het vruchtgebruik Jan Rovers voor 75 gulden voor 2 jaren beleend met het 1/8 deel van 'eenen hoijbeemt', gelegen int Abroeck, hooiende met Hendrick Jan Martens. Het andere 1/8 deel was op 03-01-1670 beleend.<ZR>Getuigen: Jan Aertsen van der Mee en Jan Ariens, schepenen",23-09-1675
15816317,"Wilm Vissers, wonende te Herpen, stelt zich borg ter ontlasting van Jan Peters van Schaijk, ten behoeve van zijn broer Hendrik Vissers. Betreft een kapitaal van 200 gulden dat Hendrik op 02-04-1773 heeft geleend van de Latijnse school te Ravenstein.",14-11-1783
15942239,"Henrick ende Dierck soone Jan Henricxss Pieck vanden selven Jan ende Thonisken sijn huijsvrouwe dochtere Dierck Clingh tsaemen verweckt ende die voirs Dierck Janss Pieck als gemechticht van Marten Janss Pieck ende Thonisken voir genoemt ende selve Henrick Janss Pieck hem sterck maeckende voir alle andere erffgenamen Dierck soone Adriaen Aert Heijmericx vanden selven ende Heijlken Dierck Clinghe sijn huijsvrouwe tzamen verweckt, Corst soone Jan Corsten als man van Aelken dochtere Adriaens ende Heijlkens voirgenoemt; Jan Gerits de Jonge als man van Grietgen dochtere Adriaens ende Heijlkens voirs; ende die voirs Dierck hem sterck maeckende voir Willemken sijne sustere; hebben eenen mergen lants gelegen in Oss ter plaetschen genoemt inde hoelbeempden, belendingen: Jan Daemen metten sijnen; Gerit Claessen met meer andere; de huijsenbeempschen dijck; den hoijgraeve; gelijck hen van Sijmon Dierck Clingh aenverstorven is; vercocht aan Jannen Aert Herman Rovers.<ZR>Actum 8-1-1646, testes Jan Dielissen ende Jorden Diercxss, scabini in Oss.<ZR>Die voirs vercooperen inde qualiteijt voirs hebben eenen halven mergen lants gelegen in Oss ter plaetschen genoemt opten brant, belendingen [niet ingevuld]; gelijck hen van Sijmon Dierck Clingh aenverstorven is; vercocht aan Jan Jan Thijssen d’oude. Actum et testes ut supra.<ZR>Die voirs vercooperen inder qualiteijt voirs hebben 4 hont lants gelegen in Oss ter plaetschen genoemt op meeckelendonck, belendingen [niet ingevuld], gelijck hen van Sijmon Dierck Clinghe aenverstorven is; vercocht aan Adriaen Jan Thijssen. Actum et testes ut supra.",8-1-1646
16014473,"de weduwe van Peter van der Cammen<ZR>de erfgenamen van de heer van Grave cum suis<ZR>de weduwe van Venrooij<ZR>de weduwe van de heer van der Laagen<ZR>Aart Capiteijns, nabij het huis genoemd *de Breen Eijk* aan de Pleijn",1753-1766
16015476,"Elizabeth Mulders",1788-1805
16016536,"W. van Harsolte, secretaris <ZR>G. van Slingerlant<ZR>Bartolomeus Goijaerts",1717
16017540,"Michiel van der Meulen, wonend te St. Michielsgestel<ZR>Dr. Petrus Josephus van Berckel wonend Den Bosch<ZR>Hendrik Jan Appelboom, wonend Den Bosch<ZR>juffrouw Barbara Backers, wonend Den Bosch<ZR>Johanna Catharina Backers, weduwe van heer Hendricus (Appelboom), wonend Den Bosch<ZR>wijlen heer Hendricus Appelboom, eerder man van Johanna (Backers)<ZR>Catharina Backers, weduwe van heer Theodorus (van Berckel), wonend in Den Bosch<ZR>wijlen heer Theodorus van Berckel, eerder man van Catharina (Backers)<ZR>Bello Backers wonend in Den Bosch<ZR>Jan van Bruggen, notaris Den Bosch 1775<ZR>Dr. Georgius van der Burgt en diens broer Antonius van der Burgt die in Luik woont<ZR>Leonard Smal, notaris te Luik 1774",1754-1793
16018637,"Wouter van der Kragt wonend te St. Michielsgestel<ZR>Jochem van Gestel, wonend te St. Michielsgestel<ZR>Francis van der Kammen, schepen<ZR>Pieter van Rooij, schepen<ZR>J. Meurs, secretaris",1798-1804
16043091,"J. van Heurn, secretaris Den Bosch 1720<ZR>Job Martin de Lange, schepen St. Michielsgestel<ZR>Govaart Timmermans, schepen St. Michielsgestel",1717-1729
16051205,"Lambert Sijmons van der Haigen heeft verkocht Jan zijn broer land in de Bodem van Elde genoemd het Vleckershoefken","28 januari 1633"
16053380,"Rekest van Johan Hutman en Jacob Sas  inwoners van ’s-Hertogenbosch als mede Mathijs van den Dungen inwoner van Achelen inhoudende dat in gevolge van een speciale autorisatie en kwalificatie van de Ho: Mo: dd. 19 november 1762 de gezamenlijke geoctroyeerden en geïnteresseerden in de wagenposterij van ’s-Hertogenbosch naar Maastricht vice versa hadden verkocht gecedeerd en getransporteerd het recht van octrooi voor deze wagenposterij, geprolongeerd door de Ho: Mo: op 29 januari 1740 voor een periode van 30 jaren en dus tot 4 april 1775 tbv de 1e suppliant Johan Hutman ingevolge de akte van opdracht dd. 28 februari 1763 en de andere supplianten voor ¼ deel te bedienen met een voorspan van paarden. – zie ook folio 402","vrijdag 29 april 1763"
16054383,"Missive van rentmeester Verster met informatie over een nieuwe tafel die te Riethoven ter bediening van het avondmaal nodig zou zijn en over de zilveren beker nieuwe tafel en tafellaken die de predikant van Bergeijk graag zou willen hebben, alsmede het nieuwe doopbekken waarom de predikant van Hapert heeft verzocht; hij bericht tevens niet ontdekt te kunnen hebben door wie genoemde behoeften te Riethoven en Bergeijk van te voren zijn verzocht; dat er te Hapert, zijnde een combinatie met Bladel tot hier toe geen doopbekken schijnt geweest te zijn, als zijnde de predikant wanneer aldaar den doop moest bedienen genoodzaakt was geweest een kommetje te gebruiken van de schoolmeester; uit zijn rekening van 1770 blijkt dat de inkomsten uit de kerken te Hapert en Bergeijk  en Riethoven aan het land toebehoren en daar bij verantwoord zijn, dat tot hier toe te Bergeijk geen zilveren beker was geweest, doch dat hij was geïnformeerd dat genoegzaam op alle plaatsen in de Meierij zilveren bekers tot bediening van het avondmaal gevonden worden; en ten slotte een bericht van rentmeester Lyklama van 20 december 1730 en een resolutie van de Ed: Mo: van 29 augustus 1755, dat te Eersel en Valkenswaard door de abt van Echternach als tiendheffer zilveren bekers geleverd waren; na deliberatie wordt besloten de rentmeester te gelasten te Riethoven een nieuwe tafel, te Bergeijk een nieuwe tafel en tafellaken lang 2 ½ el en breed 2 ¼ el en een nieuwe tinnen beker, tinnen kan en tinnen schotel te bezorgen en te Hapert een tinnen doopbeken.","woensdag 1 juli 1772"
16079676,"Tonij en Jan, zonen Peter Jan Gerits, Michiel Peters Verschout gehuwd met Jennemie Peter Jan Gerits, inwoners Gemert verkopen de helft in een partij teelland en groes te Erp in de Hoek, enerzijds de koopster, anderzijds de Commanderij van Gemert; de helft in een partij wei- of groesland als voor, enerzijds de koopster, anderzijds de Commanderij van Gemert, uitschietend op de rivier de Aa. Koopster is Jenneke Jan Thomasse weduwe Jan Cornelis Gerits, die de andere helft in tocht heeft.",25-07-1755
16080899,"majoor Sapen Mijnenburch, verklaring dat er op 12 oktober 1695 hier 3 compagnieen van hem met paarden etc. zijn gearriveerd van diens regiment, thans garnizoen houdend in Den Basch. Hij was hier aangekomen met zijn vrouw, kinderen, knechten, dienstmaagden en 11 paarden. Hij wilde logeren bij Hilleke weduwe van Jan Driessen wonend in de Drie Swaentiens, maar de weduwe had zodanig geraasd en getierd en scheldwoorden gebruikt en gezegd dat ze niet meer wilde tappen, noch voedsel voor mensen en paarden in huis had. De majoor heeft haar daarop afgeslagen met dreigemnenten etc. <ZR>Goijert Hendricks van der Braecken (borgemeester), was erover aangeproken dat hij persoonlijk voor onderdak van de compagnieene diende te zorgen<ZR>de herberg van Jan van Bors, daar was bier gehaald<ZR>Jan Jansen van Hal, schepen Liempde 1695<ZR>Jan Wouter Eijmberts, schepen Liempde<ZR>A. Huigens, substituut-secretaris",1695-1697
16081907,"Jan Adriaens van Rooij<ZR>Jan van Eijck<ZR>Peter Eijmberts<ZR>de heer advokaat van Audenhven (=Heribert van Audenhoven)<ZR>meester Jan Zeijnen<ZR>Arien van Dijck<ZR>Hendrick van Hall",1720-1731
16195212,"De schepenen en de vorster zijn op verzoek van Adriaen Hendrick Dirx 'geweest int Dorshout tot Vechell op erffenisse van Jan Jan Dirx den Jonge, om seeckere visie te nemen over het onbehoorlyck thienden op een stuck saets bij den voorschreven Jan Jan Dirx den Jongen gedaen, ende verclaren wij schepenen onderschreven gesien te [hebben] dat op het voorschreven stuck saets toebehorende Jan voorschreven niet voor den thiende ende is gebleven, maer op een ande stuck boecquijt velt acht gerwen saets hebben vinden staen, ende verclaert den voorschreven thiender noijt hem bekent ende heeft gemaeckt om thienbaer te maecken'.<ZR>Getuigen: Handryck Handryck Martens, Jan Roelof van Kilsdonck, schepenen en Antony van Eeck, vorster",09-05-1664
16196213,"Meester Peter Verputten heeft gecedeerd en overgegeven aan Harmen Bijmans een obligatie van 50 gulden staande tot laste van het corpus en de gemeijnte van Vechel, gecreëerd op 20-12-1688.<ZR>Getuigen: Adrij Smits, Jan van der Mee en Aert Goijaerts, schepenen",28-12-1693
16197252,"Opdracht door de erfgenamen van Cornelis Strick aan Willem Jacobs van der Cant",1681-1684
16198255,"Gelofte van Claes Smulders aan Wouter Janssen van Roij",1692-1695
16199291,"Schepenkwitantie van Nelis Ariens van der Donck voor Hendrick Peters",1709-1714
16200294,"Vernadering van Peeter Tonis van den Boogert van eikenbomen die Geerit Hendrick Voets had verkocht aan Gijsbert van der Schoot",1728-1734
16213483,"Ansem en Adriaen broers kinderen van Dirck Aert Dielis hebben verkocht Thomas Dirck Aert Dielis land int Hermaelen  met last aan de Predicheeren van Den Bosch",16.6.1645
16214488,"Dirck Jan Pennincx heeft getransporteerd Willem Goijert Willems onder Delschot met last aan Jan Aertsen Pennincx , de H.Geest binnen Den Bosch",24.2.1659
16917135,"Adam van Nijdeggen en Frederick Coeberch, schepenen van Cuijk oorkonden, dat Floeris Janssoon en Beert e.l. aan Herman Peters en Anna e.l. opgedragen hebben een te Groot Linden opten Raem gelegen huis en hofstad, met een zijde Jan [ Nijelle]. De andere zijde Jacob Janss, een eind schietende op het gemene Broeck, het laatste eind de gemene straat.",3-11-1556
